date,country,chain,product_name,production_system,flag,commitment,cage_free,response_barn,response_aviary,response_freerange,response_organic,response_cagefreenotidentified,response_cage,response_insufficientinformation
2025-06,Mexico,Chedraui,"Huevos Blancos Chedraui 30 Piezas
1 pieza con 30 ud
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco Bachoco 18 Piezas
18 Piezas
Agregar
$58.00
$61.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco El Calvario 30 Piezas
1 pieza con 30 ud
Agregar
$89.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo San Juan Blanco 12 Piezas
12 Piezas
Agregar
$41.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo San Juan Blanco 18 Piezas
18 Piezas
Agregar
$60.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Clara Huevo Liquida Pasteurizada 1L
1 pieza de 1L
Agregar
$47.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco Bachoco 30 piezas
1 pieza con 30 ud
Agregar
$98.00
$103.00",cage,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,1,0
2025-06,Mexico,Chedraui,"Huevo Blanco Bachoco 12 Piezas
12 Piezas
Agregar
$45.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco El Calvario 12 Piezas
1 pieza con 12 ud
Agregar
$38.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Aires de Campo Blanco Orgánico 12 Piezas
1 pieza con 12 ud
Agregar
$75.00",organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Mexico,Chedraui,"Huevo Blanco El Calvario 18 Piezas
1 pieza con 18 ud
Agregar
$55.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Gallinita Libre Rojo Libre Pastoreo 12 Piezas
1 pieza con 12 ud
Agregar
$49.00",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Clara Huevo Liquida Pasteurizada 500g
1 pieza de 500g
Agregar
$26.50",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Crio Blanco Emplayado 30 Piezas
30 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Crio Blanco 18 Piezas
18 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevos Blancos Tehuacán 30 Piezas
1 pieza con 30 ud
Agregar
$92.00
$99.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Aires de Campo Rojo Orgánico 12 Piezas
1 pieza con 12 ud
Agregar
$85.00",organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Mexico,Chedraui,"Huevo Blanco 30 Piezas
1 pieza con 30 ud
Agregar
$84.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Kaki Blanco 30 Piezas
30 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Gallinita Blanco Libre Pastoreo 12 Piezas
1 pieza con 12 ud
No disponible",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo Crio Blanco 12 Piezas
12 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevos Blancos Campo Vivo Orgánicos 12 Piezas
1 pieza con 12 ud
Agregar
$84.00",organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Mexico,Chedraui,"Huevo Kaki Blanco 12 Piezas
12 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevos Blancos Tehuacán 18 Piezas
1 pieza con 18 ud
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevos Blancos Tehuacán 12 Piezas
1 pieza con 12 ud
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Fresco de Libre Pastoreo Nutri Campo 12 Piezas
1 pieza con 12 ud
Agregar
$81.00",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo Cresta Libre Blanco Orgánico 12 Piezas
1 pieza con 12 ud
Agregar
$78.50",organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Mexico,Chedraui,"Huevo Blanco Orgánico Mándala Orgánica 12 Piezas
12 pz
No disponible",organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Mexico,Chedraui,"Huevo Mi Tierra Libre de Pastore Rojo 18 Piezas
1 pieza con 18 ud
Agregar
$105.00",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevos Blancos Campo Vivo Orgánicos 6 Piezas
1 pieza con 6 ud
No disponible",organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Mexico,Chedraui,"Huevo Campo Vivo Rojo Orgánico 12 Piezas
1 pieza con 12 ud
Agregar
$87.00",organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Mexico,Chedraui,"Huevo Calvario Jumbo Blanco 20 pz
Agregar
$75.50",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Fresco de Libre Pastoreo Nutri Campo 6 Piezas
1 pieza con 6 ud
Agregar
$38.00",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo Mi Tierra Libre de Jaula Rojo 12 Piezas
1 pieza con 12 ud
Agregar
$70.00",cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,Chedraui,"Huevo Crio Libre de Jaula 12 Piezas
1 pieza con 12 ud
No disponible",cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,Chedraui,"Huevo Cresta Libre Blanco Libre Pastoreo 12 Piezas
1 pieza con 12 ud
Agregar
$66.00",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo Blanco Dorado Bachoco 30 piezas
30 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Rojo Libre de Pastoreo de Rancho 12 Piezas
1 pieza con 12 ud
Agregar
$78.00",cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,Chedraui,"Huevo Mi Tierra Libre de Jaula Rojo 6 Piezas
1 pieza con 6 ud
Agregar
$37.50",cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,Chedraui,"Huevo Kaki Blanco 9 Piezas
9 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Nutri Campo Rojo 12 Piezas
1 pieza con 12 ud
Agregar
$82.50",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco Sabrohuevo 12 Piezas
1 pieza con 12 ud
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco Sabro Pollo 30 Piezas
1 pieza con 30 ud
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco Kaki 18 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Bachoco Blanco Gallina Libre con 12 Piezas
12 Piezas
Agregar
$55.00",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo Blanco Fresco de Libre Pastoreo Nutri Campo 18 Piezas
No disponible",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo Crio Blanco 15 Piezas
15 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Rojo Libre Pastoreo Chicueta 12 piezas
1 pieza con 12 ud
No disponible",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo Rojo Del Rancho 30 Piezas
1 pieza con 30 ud
Agregar
$190.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Mi Tierra Libre de Pastoreo Blanco 18 Piezas
1 pieza con 18 ud
Agregar
$105.00",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo Mi Tierra Libre de Jaula Blanco 6 Piezas
1 pieza con 6 ud
Agregar
$37.50",cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,Chedraui,"Huevo de Rancho Orgánico Rojo 12 Piezas
1 pieza con 12 ud
No disponible",organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Mexico,Chedraui,"Huevo Blanco Libre Pastoreo Chicueta 12 Piezas
1 pieza con 12 ud
No disponible",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo Blanco Chedraui 30 Piezas
30 pz
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Crio Jumbo Blanco 20 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco Libre de Pastoreo de Rancho 12 Piezas
12 Piezas
No disponible",cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,Chedraui,"Huevo Khalbes de Rancho Rojo 18 Piezas
1 pieza con 18 ud
No disponible",cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,Chedraui,"Huevo de Codorniz Doña Pris con 24 Piezas
1 pieza con 24 ud
Agregar
$70.00",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco Henne Libre de Jaula 30 piezas
1 pieza con 30 ud
No disponible",cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,Chedraui,"Huevo Mi Tierra Libre de Jaula Blanco 12 Piezas
1 pieza con 12 ud
Agregar
$70.00",cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,Chedraui,"Huevo Blanco Sabrohuevo 18 Piezas
1 pieza con 18 ud
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco Del Rancho 30 Piezas
1 pieza con 30 ud
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco Henne Libre de Jaula 12 Piezas
1 pieza con 12 ud
No disponible",cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,Chedraui,"Huevo Khalbes de Rancho Rojo 12 Piezas
12 piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Libre Pastoreo Rojo 18 piezas
1 pieza con 18 ud
No disponible",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo de Gallina Libre Pastoreo Rojo 12 Piezas
1 pieza con 12 ud
No disponible",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo de Gallina Blanco con 12 Piezas
1 pieza con 12 ud
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Puro Pastoreo Libre de Pastoreo RV 12 Piezas
No disponible",free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,Chedraui,"Huevo Khalbes de Rancho Rojo 6 Piezas
6 pz
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo de Gallina Rojo Doña Pris 12 Piezas
1 pieza con 12 ud
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco sin Playo 30 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco Gena 30 Piezas Carton 1.620 kg
30 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,Chedraui,"Huevo Blanco sin Playo 30 Piezas
No disponible",insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco Mediano con 30 pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco Mediano 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,HCF Huevo Blanco Jumbo con Vitamina E 30 pz Huevo Blanco Jumbo con Vitamina E 30 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,HCF Huevo Blanco Jumbo 18 pz Huevo Blanco Jumbo 18 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco San Juan 30 piezas Huevo Blanco 30 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco Mediano 18 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Clara de Huevo Líquida 1 kg Clara de Huevo Líquida 1 Kg,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 30 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Mediano 30 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco Mediano con 30 pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco Mediano 18 Pz 18 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco Grande 18 Pz 18 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco Mediano 12 Pz 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 6 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 30 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco Jumbo 30 Pz 30 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo de Codorniz 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Enriquecido C/ Omega 3 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,HCF Huevo Rojo Grande 18 pz Huevo Rojo Grande 18 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Rojo Libre Pastoreo 12 Pz,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,HEB,Huevo Vegetariano 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Rojo Libre de Jaula 12 Pz,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,HEB,Huevo Blanco Mediano 30 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 30 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,HEB Clara de Huevo Líquida Pasteurizada 500 g,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco Grande Grado a 6 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 18 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 12 pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 30 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Rojo Organico 12 Pz,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Mexico,HEB,Huevo Blanco Organico 12 Pz,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Mexico,HEB,Huevo Rojo Libre de Jaula 12 Pz,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,HEB,Huevo Rojo Libre Pastoreo 12 Pz,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,HEB,Huevo Blanco Libre de Jaula 12 Pz,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,HEB,Huevo Rojo Libre Pastoreo 12 pz Huevo Rojo Libre Pastoreo 12 Pz,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,HEB,HCF Huevo Blanco Jumbo 6 pz Huevo Blanco Jumbo 6 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Refrigerado Rojo Libre de Jaula 12 Pz,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Mexico,HEB,Huevo Rojo 30 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Rojo 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Libre Pastoreo 12 Pz,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Mexico,HEB,Huevo Vegetariano 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Clara de Huevo Líquida Pasteurizada 1 Kg,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 30 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 18 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco 18 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Rojo Grande Vegetariano 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Clara de Huevo Líquida Pasteurizada 500 Gr,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,HCF Huevo Blanco Grande Refrigerado 12 pz Huevo Blanco Grande Refrigerado 12 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Mexico,HEB,Huevo Blanco Jumbo 24 Pz,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
